name	lat	lon
B914	-39.82	-73.229
BA00	43.58	-65.615
BA01	44.336	-79.67
BABA	44.884	28.735
BABI	2.117	96.671
BABJ	-13.261	-43.547
BABN	-17.368	145.915
BABR	-12.15	-44.995
BAC1	49.622	2.383
BAC2	42.84	3.039
BACA	46.562	26.912
BACK	-74.43	-102.478
BACO	39.399	-76.607
BACT	44.388	6.65
BADG	51.77	102.235
BADH	50.228	8.61
BADJ	38.894	-6.989
BAES	44.029	23.331
BAGH	23.162	92.192
BAHR	26.209	50.608
BAI1	41.164	-8.034
BAI3	48.328	-70.902
BAIA	47.652	23.558
BAIE	49.187	-68.263
BAIL	-14.797	-39.172
BAIR	-11.306	-41.859
BAIS	44.022	23.341
BAIT	-12.521	-40.289
BAJA	43.904	7.719
BAJR	42.358	20.074
BAK1	35.352	-119.021
BAK2	-6.491	106.849
BAKC	0.35	29.893
BAKE	64.318	-96.002
BAKO	-6.491	106.849
BAKR	35.384	-119.014
BAKU	40.372	49.814
BAL1	-0.533	98.496
BAL2	47.931	7.54
BAL4	42.463	76.194
BAL5	39.193	-76.595
BALA	-32.461	123.868
BALC	-31.864	115.809
BALD	37.783	-118.901
BALG	47.931	7.541
BALI	-33.767	115.843
BALJ	32.091	35.64
BALK	39.639	27.894
BALL	-37.559	143.855
BALM	-37.249	141.842
BALN	-28.873	153.564
BALT	45.3	27.353
BALV	57.128	27.265
BAMF	48.835	-125.135
BAMO	40.413	-117.205
BAN2	13.034	77.512
BAND	40.331	27.997
BANH	10.61	99.076
BANI	-4.522	129.905
BANK	-33.915	151.036
BANL	45.383	21.137
BANN	44.369	4.156
BANO	44.408	18.529
BANS	8.613	-70.239
BAPA	-9.39	-38.215
BAR1	33.48	-119.03
BAR2	18.209	-71.098
BAR3	51.515	0.097
BAR4	56.954	-7.501
BAR6	41.409	15.017
BAR7	47.633	7.48
BAR8	42.416	-6.984
BAR9	-24.159	149.796
BARA	43.066	-2.711
BARB	13.088	-59.609
BARC	46.193	12.564
BARH	44.395	-68.222
BARI	15.802	-91.315
BARK	22.726	92.375
BARN	44.099	-71.16
BARO	71.325	-156.668
BARR	44.327	-79.687
BARS	13.091	-59.584
BARY	43.036	0.672
BAS1	45.415	-63.781
BAS2	42.001	9.049
BAS3	6.203	-77.393
BASC	71.325	-156.678
BASE	42.606	-114.875
BASK	38.043	44.017
BASS	45.762	11.731
BASV	48.448	18.921
BAT2	-33.43	149.567
BAT3	-33.43	149.567
BAT4	52.752	-108.266
BATA	10.098	-83.376
BATF	-17.555	-39.743
BATG	-79.011	170.725
BATH	47.649	-65.693
BATK	40.054	70.815
BATM	36.403	-116.512
BATT	40.516	-117.209
BAUB	43.877	3.967
BAUD	48.713	-94.591
BAUG	47.536	-0.088
BAUS	56.406	24.186
BAUT	51.192	14.522
BAVC	-14.888	-40.803
BAVE	-34.168	-70.766
BAVL	54.404	53.232
BAY5	55.19	-162.707
BAY6	55.19	-162.707
BAYB	40.25	40.191
BAYF	51.775	-0.095
BAYR	43.446	-83.892
BAYS	52.674	-2.769
BAZO	47.689	-0.17
BBDH	-32.342	146.654
BBDM	34.582	-119.982
BBID	44.185	-111.526
BBOO	-32.81	136.059
BBRY	34.264	-116.884
BBUT	41.439	-118.295
BBYS	48.752	19.151
BCAB	49.052	-122.33
BCAR	-37.761	-58.301
BCBU	49.251	-123.0
BCC2	39.166	-78.174
BCCG	49.312	-117.653
BCCH	49.147	-122.003
BCCO	49.69	-125.001
BCCQ	49.279	-122.791
BCCR	50.024	-125.244
BCCY	49.7	-124.984
BCDI	52.158	-128.11
BCDL	58.426	-130.026
BCDT	49.032	-123.069
BCES	48.429	-123.429
BCFJ	56.246	-120.749
BCFN	58.84	-122.585
BCFT	45.044	-77.889
BCH1	-41.147	-71.299
BCHE	-41.147	-71.299
BCHO	49.379	-121.441
BCIN	50.509	-116.029
BCKW	49.885	-119.495
BCL1	41.342	2.166
BCLC	49.104	-122.657
BCLI	49.115	-123.147
BCLN	41.405	2.004
BCMR	49.221	-122.539
BCMT	-28.125	153.194
BCNA	49.184	-123.953
BCNS	48.648	-123.451
BCOM	49.265	-68.157
BCOR	-17.18	-68.429
BCOV	50.544	-126.843
BCPE	49.494	-119.594
BCPG	53.908	-122.796
BCPH	50.686	-127.375
BCPI	49.499	-119.592
BCPR	54.277	-130.435
BCPT	54.313	-130.326
BCRK	62.414	-140.86
BCSA	50.7	-119.279
BCSC	49.472	-123.763
BCSF	49.192	-122.86
BCSL	49.565	-119.644
BCSM	48.559	-123.8
BCSQ	49.699	-123.154
BCSS	53.254	-131.807
BCSU	49.602	-119.682
BCSW	49.733	-114.886
BCTE	54.515	-128.627
BCTS	49.006	-123.083
BCUS	-37.677	144.442
BCVC	49.276	-123.089
BCVI	48.481	-123.392
BCVR	50.241	-119.231
BCWA	52.187	-122.064
BCWR	34.92	-119.406
BCWS	50.131	-122.955
BCYI	44.316	-113.406
BDCK	46.113	-60.775
BDEC	-19.265	-68.598
BDFD	45.126	-72.984
BDFV	46.138	-72.722
BDJC	-19.132	-67.427
BDLE	-37.759	147.656
BDMR	-25.51	149.522
BDMT	11.6	37.36
BDOS	13.088	-59.609
BDRL	-12.911	45.193
BDRM	-26.685	153.069
BDRY	48.987	-117.35
BDSP	37.518	-114.08
BDST	-27.987	152.995
BDVL	-25.9	139.348
BDYP	-24.772	152.383
BE30	48.209	16.318
BEA2	62.408	-140.863
BEA4	45.305	-73.891
BEAN	-75.956	-69.302
BEAR	42.515	3.137
BEAT	37.04	-116.621
BEAU	49.43	2.082
BEAV	49.446	2.103
BEC2	46.394	-72.264
BEC3	46.39	-72.382
BECA	46.348	-72.435
BECE	9.702	-73.279
BEDA	43.444	-88.846
BEDE	39.825	-119.828
BEDF	44.684	-63.611
BEE2	-27.72	153.203
BEEC	-36.346	146.658
BEER	35.558	-117.783
BEES	39.267	-117.709
BEG1	-36.676	149.842
BEHR	3.765	101.517
BEIU	46.669	22.351
BEJ_	38.013	-7.873
BEJA	7.061	-73.876
BEJE	37.998	-7.865
BEJR	40.396	-5.748
BEL0	42.374	1.762
BEL1	44.155	-77.43
BEL3	44.228	-77.188
BEL5	42.826	74.096
BEL6	44.155	-77.43
BELE	-1.409	-48.463
BELF	54.577	-5.932
BELG	-77.875	-34.627
BELI	48.755	-122.479
BELL	41.6	1.401
BELO	45.566	-73.203
BELP	37.591	14.977
BELT	27.457	83.826
BEMT	34.001	-115.998
BEN1	-36.544	146.006
BEN2	38.954	-5.881
BENB	57.473	-7.364
BEND	44.057	-121.315
BENE	41.121	14.778
BENI	-26.195	28.341
BENN	-84.786	-116.46
BENT	40.458	-90.67
BEP1	40.302	-80.068
BEPA	-1.461	-48.441
BEPK	35.878	-118.074
BER1	6.493	-74.41
BER4	50.862	4.612
BER5	-34.285	140.602
BERA	40.703	19.956
BERG	40.612	-0.097
BERI	-34.286	140.6
BERM	-36.431	150.076
BERO	41.705	22.853
BERP	-74.546	-111.885
BERR	39.602	-120.448
BERW	44.991	-64.772
BESI	28.229	84.38
BESS	40.983	-80.475
BET1	60.788	-161.842
BETH	-28.25	28.334
BEUA	-35.94	142.415
BEUD	42.256	2.676
BEUG	50.13	2.877
BEUL	-35.85	142.272
BEUT	59.581	-136.465
BEVA	45.672	13.069
BEVE	44.194	9.769
BEYS	37.677	31.747
BEZA	51.307	4.316
BEZD	50.509	16.229
BF01	12.427	-1.387
BFIR	47.617	-122.125
BFLD	35.413	-119.045
BFLO	40.729	-119.829
BFLT	38.854	-119.676
BFMN	29.977	-90.245
BFNY	42.878	-78.89
BFO1	48.33	8.325
BFRK	47.735	-93.65
BFSE	40.418	-86.895
BFSH	35.591	-118.498
BFTA	-29.111	26.205
BFTN	-29.104	26.298
BGBC	48.481	-4.497
BGDR	43.889	11.895
BGGR	51.947	-107.968
BGGY	17.045	-61.861
BGIS	33.967	-118.16
BGL2	47.532	-95.348
BGL3	-33.908	150.715
BGLY	47.533	-95.347
BGOH	41.38	-83.643
BHAL	12.184	40.62
BHAO	36.164	128.976
BHIL	39.379	-120.118
BHMA	26.69	-78.967
BHR2	26.209	50.608
BHR3	26.209	50.608
BHR4	26.209	50.608
BHRH	21.406	39.477
BHST	-39.489	176.063
BHUM	27.545	90.723
BHVN	39.608	-74.207
BIAX	52.448	-1.75
BIAZ	43.472	-1.537
BICA	46.824	25.851
BIDI	13.906	109.105
BIEC	-1.447	-78.502
BIEL	45.561	8.048
BIEN	45.934	10.292
BIGD	47.933	-118.989
BIGG	-36.281	148.026
BIGP	37.168	-118.338
BIGR	43.679	-85.488
BIGS	39.286	-116.825
BIHA	44.814	15.869
BIJA	9.75	-84.577
BIK0	42.854	74.533
BIL5	45.971	-107.996
BIL6	45.971	-107.997
BILB	68.065	166.453
BILE	40.141	29.977
BILI	68.076	166.438
BILL	33.578	-117.065
BILS	47.539	-124.253
BIN1	3.24	113.094
BIN2	-32.412	151.652
BIND	-26.665	149.047
BING	38.885	40.501
BINN	-33.153	115.698
BINT	3.262	113.067
BIOG	41.2	15.133
BIOR	-60.74	-44.741
BIRC	-35.985	142.913
BIRD	35.958	-115.429
BIRF	-40.68	176.246
BIRP	26.484	87.267
BIRZ	56.201	24.758
BIS0	4.891	-75.336
BIS5	56.854	-135.539
BIS6	56.854	-135.54
BISH	42.878	74.619
BISI	39.513	16.287
BISK	50.257	17.429
BISO	-32.864	27.429
BIST	47.129	24.494
BIT2	1.078	97.811
BITI	1.079	97.811
BITO	41.024	21.335
BITS	63.305	-148.188
BIWI	48.709	7.658
BJAB	7.182	2.001
BJCO	6.385	2.45
BJCT	-30.102	148.964
BJDL	52.711	-103.647
BJFS	39.609	115.892
BJKA	11.125	2.928
BJMP	36.733	3.722
BJNA	10.253	1.381
BJNI	9.951	3.204
BJNM	40.245	116.224
BJPA	9.358	2.626
BJSA	7.928	1.993
BKAP	35.287	-116.08
BKFP	12.469	4.229
BKLY	37.798	-81.152
BKMS	33.962	-118.095
BKNL	-31.996	141.47
BKR1	35.132	-119.109
BKR2	35.133	-119.109
BKS1	44.562	-63.732
BKSD	-27.75	151.459
BKVL	28.474	-82.454
BL01	46.137	12.203
BLA1	37.211	-80.421
BLA2	37.949	-86.77
BLA3	39.021	-86.724
BLAB	48.266	-94.719
BLAC	39.796	-119.295
BLAP	53.777	-3.035
BLAS	79.539	-22.975
BLAW	48.267	-94.702
BLBP	19.355	-155.711
BLCK	-31.654	150.245
BLCL	52.388	-126.589
BLEA	48.27	-94.688
BLEB	48.263	-94.692
BLEC	48.276	-94.694
BLEI	46.59	14.794
BLER	50.959	1.825
BLFD	46.751	-64.191
BLFT	47.626	6.859
BLG2	46.172	5.574
BLGA	2.705	113.784
BLGL	-33.867	144.886
BLGN	44.511	11.351
BLGU	42.958	-0.801
BLIG	51.695	2.817
BLIN	37.758	-118.504
BLIX	43.874	6.367
BLKG	-31.926	117.112
BLKM	42.613	-114.891
BLKS	42.612	-114.889
BLKT	-33.772	150.909
BLKV	37.206	-80.415
BLMM	36.88	-89.973
BLMT	-31.947	115.925
BLN1	34.66	-106.792
BLNA	-28.869	153.562
BLNG	45.751	-108.548
BLNP	44.246	-121.85
BLOK	42.616	-114.891
BLOM	40.496	-89.0
BLOV	-19.854	-68.245
BLRA	41.81	13.56
BLRK	40.77	-119.093
BLRN	-34.646	143.567
BLRW	43.23	-90.531
BLSA	33.8	-118.029
BLSN	39.162	-86.49
BLUF	-46.585	168.292
BLUM	40.949	-118.047
BLVL	44.192	-77.409
BLVR	47.323	6.611
BLVU	47.599	-122.183
BLW2	42.767	-109.558
BLWB	48.263	-94.709
BLWC	48.274	-94.715
BLY1	42.407	-121.049
BLYN	48.016	-122.928
BLYT	33.61	-114.715
BM8A	-43.557	172.733
BMAN	-31.106	138.707
BMCL	28.656	81.714
BMCP	58.783	-136.48
BMDW	-21.797	147.988
BMHG	49.659	-1.83
BMHL	34.251	-116.053
BMNT	43.877	0.977
BMPD	32.307	-64.768
BMRY	33.963	-116.985
BMTN	51.014	-93.766
BMWS	-21.059	-67.97
BN01	-20.219	-70.153
BN02	-23.668	-70.405
BN03	-27.369	-70.332
BN05	-33.043	-71.624
BN06	-34.171	-70.74
BN07	-35.427	-71.665
BN08	-36.827	-73.049
BN11	-45.572	-72.069
BN12	-53.16	-70.913
BN13	-33.443	-70.646
BN15	-18.479	-70.321
BN17	-30.604	-71.202
BN20	-42.482	-73.765
BN89	-38.739	-72.59
BN91	-20.212	-70.153
BN99	-38.736	-72.606
BNAB	53.493	-130.637
BNAF	37.232	-8.127
BNBY	-33.319	115.638
BNDC	-37.147	148.885
BNDM	44.089	-121.308
BNDP	27.949	84.395
BNDR	40.349	27.975
BNDY	-24.908	152.321
BNET	-43.862	170.19
BNFY	30.848	-85.604
BNGA	7.105	-73.124
BNGL	-12.584	13.408
BNGM	26.119	89.665
BNJA	45.492	15.554
BNKB	53.331	-129.901
BNLA	-36.544	146.006
BNOA	-8.746	115.21
BNOE	-17.841	-68.409
BNON	2.521	96.151
BNSL	33.258	-117.236
BNT1	51.676	-9.45
BNYV	54.563	-110.976
BOAR	-75.0	-100.837
BOAV	2.845	-60.701
BOBB	44.771	9.383
BOBS	39.448	-116.982
BOC1	26.381	-80.109
BOCA	39.411	-120.045
BODD	-32.74	116.367
BODI	38.216	-118.969
BODO	46.741	16.09
BOEN	36.488	127.73
BOER	29.77	-98.728
BOGA	4.639	-74.08
BOGE	52.475	21.035
BOGG	35.701	129.207
BOGI	52.475	21.035
BOGO	52.476	21.035
BOGS	48.252	-94.698
BOGT	4.64	-74.081
BOGU	49.476	1.113
BOGZ	39.194	35.255
BOIL	40.272	-119.382
BOIS	49.094	2.043
BOL1	45.594	11.208
BOLA	-37.712	142.841
BOLC	-37.712	142.841
BOLG	44.5	11.357
BOLO	44.488	11.329
BOLU	40.734	31.602
BOM1	-21.24	55.709
BOM2	-77.509	167.44
BOMA	37.931	15.92
BOMB	-36.912	149.237
BOMG	33.365	-115.73
BOMJ	-13.256	-43.422
BOMZ	-77.509	167.44
BON1	36.944	128.915
BON2	9.765	-85.203
BONE	-38.41	144.882
BONG	-21.24	55.71
BONH	33.551	-96.211
BONI	37.225	-117.177
BONT	39.531	-120.428
BOOL	-36.34	142.668
BOOM	39.476	-119.956
BOOR	-34.438	148.702
BOR1	52.277	17.073
BOR2	44.306	10.696
BOR5	-21.246	55.707
BORA	-31.512	150.641
BORB	38.81	-7.463
BORC	46.437	12.218
BORG	45.533	11.969
BORJ	53.579	6.666
BORM	46.468	10.364
BORR	39.905	-0.083
BORS	47.09	21.786
BORT	-36.136	143.723
BOS1	9.967	-73.886
BOSC	45.6	11.034
BOSG	44.178	16.363
BOSN	34.764	127.213
BOSP	44.555	16.369
BOSQ	31.923	-97.657
BOSS	44.716	0.654
BOTH	-42.382	147.004
BOTI	41.693	-7.658
BOU1	16.132	-61.77
BOU2	36.489	127.715
BOUG	47.166	-1.641
BOUL	35.907	-114.788
BOUN	21.646	101.9
BOUS	46.288	2.236
BOV1	49.43	2.119
BOV2	38.144	16.167
BOV3	43.903	-78.665
BOVA	37.935	15.911
BOVE	46.333	13.542
BOVL	43.903	-78.666
BOWM	43.903	-78.666
BOYT	41.461	34.797
BOZI	46.274	13.485
BPAN	-20.982	55.643
BPDL	52.035	23.127
BPEB	50.157	-127.772
BPKT	46.883	-120.327
BQLA	11.02	-74.85
BRA1	33.372	-111.824
BRA2	-32.657	151.334
BRA3	49.882	-99.961
BRAC	45.053	-79.299
BRAD	39.777	-119.051
BRAE	57.007	-3.396
BRAG	41.564	-8.413
BRAI	45.268	27.973
BRAM	43.672	-79.769
BRAN	34.185	-118.277
BRAS	44.122	11.113
BRAW	32.978	-115.522
BRAZ	-15.947	-47.878
BRBA	-30.38	150.607
BRBG	45.016	-79.309
BRBR	41.23	-120.109
BRBZ	46.797	11.941
BRCE	45.462	-91.256
BRCH	43.251	-83.867
BRCT	51.353	4.628
BRD1	39.809	-119.003
BRD3	49.872	-99.961
BRD4	45.302	-0.01
BRD5	37.967	124.63
BRDI	44.632	9.731
BRDN	49.886	-99.911
BRDO	42.775	9.475
BRDQ	-18.346	-67.681
BRDW	-35.446	149.785
BRDY	39.781	-119.009
BRE1	51.953	-3.382
BRE2	46.84	-0.474
BRE3	44.411	-76.282
BREA	45.565	10.233
BREI	47.549	10.551
BREN	-72.673	-63.026
BRET	48.61	2.315
BREU	45.565	10.233
BREW	48.132	-119.683
BREZ	45.904	15.593
BRFT	-3.877	-38.426
BRG9	45.96	1.756
BRGG	51.191	3.2
BRGN	41.807	-6.764
BRI1	51.428	-2.544
BRIB	37.919	-122.153
BRIC	37.919	-122.153
BRID	38.207	-119.311
BRIG	42.52	-83.757
BRIN	40.637	17.94
BRIP	-75.796	158.469
BRIS	44.225	11.766
BRIT	-25.636	27.777
BRIV	45.157	1.488
BRK1	50.665	-112.117
BRKG	44.315	-96.786
BRKS	46.858	-92.589
BRLA	-16.055	136.302
BRMF	45.726	4.938
BRMH	48.722	7.708
BRMS	47.345	-91.846
BRMT	45.333	-72.65
BRMU	32.37	-64.696
BRMZ	48.001	0.478
BRN1	44.668	4.169
BRN2	26.52	87.272
BRN3	49.27	-123.016
BRNB	49.275	-123.022
BRNE	29.823	-98.756
BRNG	26.439	87.281
BRNK	-25.803	28.733
BRNS	45.442	27.833
BRNY	49.18	2.955
BRO1	-18.004	122.209
BRO2	37.789	14.846
BRO3	44.588	-75.69
BRO5	44.591	-75.681
BROC	-36.031	144.204
BROK	39.169	-117.943
BROO	50.564	-111.899
BROS	38.391	-86.93
BRPK	34.682	-118.577
BRPT	41.162	-73.212
BRRK	-34.564	150.858
BRRR	41.147	-87.875
BRS2	42.337	13.582
BRSE	46.1	12.084
BRSG	32.37	-64.696
BRSK	45.579	15.57
BRST	48.38	-4.497
BRTM	45.364	0.649
BRTN	-42.739	147.244
BRTW	27.95	-81.783
BRU1	52.265	-105.525
BRU5	43.89	-69.947
BRU6	43.89	-69.947
BRU7	43.89	-69.947
BRU8	43.89	-69.947
BRUG	44.236	9.725
BRUN	4.971	114.952
BRUS	50.798	4.359
BRUX	50.798	4.359
BRVL	38.494	-120.041
BRW1	71.283	-156.79
BRW2	-29.968	146.861
BRWA	27.529	83.458
BRWN	44.73	-94.356
BRYL	44.661	-110.753
BSA1	-67.816	-67.291
BSAT	-3.077	100.285
BSCN	47.247	5.989
BSHM	32.779	35.023
BSHW	52.692	-113.245
BSIM	2.409	96.326
BSLR	45.399	-75.922
BSMK	46.821	-100.817
BSNC	44.74	-112.531
BSNO	45.765	11.735
BSOA	-21.823	147.979
BSPC	44.578	-112.863
BSRY	34.919	-117.012
BSSO	41.546	14.594
BSUM	47.554	-122.132
BTAC	45.258	11.278
BTDM	34.293	-118.188
BTET	-1.282	98.644
BTFD	43.16	-80.329
BTH1	-41.34	175.137
BTHL	0.569	97.711
BTHT	47.622	-65.784
BTMN	37.864	41.154
BTNG	1.439	125.19
BTNI	27.38	85.419
BTNT	-17.477	-69.322
BTO1	-30.263	-71.487
BTON	45.486	-122.797
BTSK	52.189	-106.689
BTWL	-42.386	146.998
BUAN	48.486	5.354
BUC1	7.119	-73.119
BUC2	39.014	-122.053
BUC3	45.587	-75.416
BUCE	45.413	25.47
BUCH	-37.498	148.168
BUCI	51.995	-1.017
BUCK	57.676	-2.961
BUCU	44.464	26.126
BUDH	64.24	-19.325
BUDP	55.739	12.5
BUE1	-34.574	-58.519
BUE2	-34.574	-58.519
BUEG	34.613	-120.196
BUEH	44.696	-112.628
BUEN	3.882	-77.01
BUFF	40.361	-117.266
BUGG	51.013	4.191
BUGN	50.098	1.936
BUGO	44.051	17.439
BUIS	44.278	5.273
BUIT	41.001	-3.637
BUJ1	41.5	-0.158
BUJA	41.494	-0.153
BUKA	-5.426	154.669
BUKT	-0.202	100.318
BULA	-22.914	139.903
BULG	40.078	15.378
BULL	36.918	-116.872
BULY	50.95	-104.869
BUMS	-85.961	174.499
BUND  -30.185 151.090
BUNO	43.273	-8.781
BUOS	41.588	-3.068
BUR1	-41.05	145.915
BUR2	-41.05	145.915
BUR3	42.496	27.478
BUR4	-30.027	149.012
BUR5	41.188	-104.353
BUR6	-41.05	145.915
BURA	-30.526	117.175
BURE	44.633	5.911
BURG	42.347	-3.687
BURI	-79.147	155.894
BURK	-30.095	145.934
BURL	43.361	-79.791
BURN	42.78	-117.844
BURR	40.519	-119.839
BURS	40.214	29.015
BUS1	45.676	0.64
BUSL	45.137	7.152
BUSS	-33.651	115.349
BUST	36.745	-116.451
BUT1	58.516	-6.261
BUTB	53.063	-128.464
BUTE	47.481	19.057
BUTM	37.346	-118.555
BUTT	41.479	-119.841
BUX1	-37.426	145.712
BUXT	53.229	-1.92
BUZA	45.15	26.81
BUZE	45.619	21.639
BVAL	39.565	-120.237
BVHS	29.337	-89.406
BVLD	55.213	-119.44
BVOI	50.369	2.239
BVPP	35.157	-119.348
BVS2	49.184	5.373
BVSM	49.184	5.372
BWES	-32.347	22.574
BWOD	37.959	-121.709
BWSZ	-18.794	-68.258
BXTN	43.692	-70.523
BXTR	46.348	-94.241
BYDG	53.135	17.994
BYNA	29.474	81.201
BYRL	19.412	-155.26
BYSP	18.408	-66.161
BZGN	39.379	44.392
BZRG	46.499	11.337
C2CN	44.546	0.625
CA00	34.413	-118.554
CA02	39.011	9.0
CA04	39.538	9.134
CA05	39.238	9.118
CA06	43.695	1.439
CA07	-34.222	150.639
CA08	48.008	-66.657
CA10	-34.072	150.76
CA19	-34.179	150.691
CA29	34.136	-116.052
CA99	37.645	-118.897
CAAL	37.221	-2.548
CAAT	35.471	-120.654
CAB1	41.56	14.678
CAB2	51.968	4.929
CAB4	-34.285	-71.296
CAB5	35.276	-116.073
CABA	10.238	-85.344
CABD	34.104	-117.283
CABK	35.351	-118.969
CABL	42.836	-124.563
CABO	37.631	-0.698
CABR	37.468	-4.424
CABS	34.894	-117.05
CABU	35.5	-119.546
CABW	51.97	4.926
CABY	33.609	-114.61
CAC1	33.799	-116.406
CAC2	35.1	-117.989
CAC3	38.01	-122.025
CACC	41.746	-124.184
CACD	38.011	-122.04
CACE	39.479	-6.342
CACH	39.714	-121.805
CACI	47.057	3.933
CACJ	32.746	-116.944
CACM	32.625	-116.475
CACO	36.176	-120.36
CACP	34.086	-118.786
CACR	40.31	-121.229
CACT	33.655	-115.99
CACU	47.905	-69.477
CACX	32.672	-115.527
CAD1	35.759	-119.244
CADI	48.25	-78.426
CADM	41.078	16.274
CADY	37.728	-122.505
CAE1	34.751	-115.23
CAE2	34.751	-115.23
CAEC	32.791	-115.565
CAEF	39.227	9.11
CAEG	38.381	-121.365
CAEL	40.422	-120.703
CAEN	49.183	-0.457
CAEP	-25.957	-60.622
CAEU	40.805	-124.136
CAFA	38.249	-122.068
CAFE	41.028	15.237
CAFI	43.329	11.966
CAFM	41.018	-121.431
CAFP	36.424	-120.102
CAFR	36.814	-119.747
CAFT	37.47	-121.925
CAFV	45.67	11.939
CAG1	39.228	9.11
CAGD	34.128	-117.827
CAGG	40.557	15.511
CAGJ	39.136	8.973
CAGL	39.136	8.973
CAGR	37.052	-121.539
CAGS	45.585	-75.807
CAGW	32.712	-114.943
CAGZ	39.136	8.973
CAHA	36.323	-119.623
CAHB	37.506	-122.49
CAHF	36.855	-120.779
CAHV	32.77	-115.273
CAIA	41.306	14.103
CAIB	32.575	-117.127
CAIE	43.467	12.248
CAIR	0.208	99.395
CAIS	35.603	-118.487
CAKC	36.008	-119.967
CAKO	46.387	16.439
CAL0	51.049	-114.001
CAL1	43.868	11.164
CAL3	-12.063	-77.149
CAL4	33.105	-86.751
CAL5	34.108	-118.242
CAL6	51.096	-114.373
CAL7	37.228	14.522
CAL8	34.806	-118.872
CALA	38.596	-118.129
CALB	37.098	-120.702
CALC	29.768	-93.343
CALD	11.196	-60.731
CALE	46.207	-91.292
CALG	51.085	-113.997
CALH	42.295	-1.995
CALI	3.376	-76.533
CALK	33.635	-117.714
CALL	39.688	-116.774
CALN	-20.898	148.776
CALO	-24.0	151.211
CALR	44.205	27.313
CALS	34.649	-118.147
CALT	37.486	14.042
CALU	41.73	-87.538
CALV	-31.482	19.762
CAM1	50.218	-5.327
CAM2	19.844	-90.54
CAM3	45.575	-93.216
CAM4	53.023	-112.829
CAM7	46.363	23.05
CAM8	46.362	23.051
CAM9	37.629	12.745
CAMA	43.396	6.333
CAMB	38.792	-119.073
CAMC	37.366	-120.422
CAMD	36.975	-120.079
CAME	43.112	13.124
CAMI	48.215	-122.479
CAML	55.425	-5.602
CAMN	44.405	8.28
CAMO	39.34	16.449
CAMP	41.918	8.791
CAMR	29.798	-93.325
CAMS	41.314	-122.314
CAMT	36.58	-121.82
CAMU	43.259	11.978
CAMV	39.148	-121.592
CAN1	43.555	7.016
CAN2	-21.863	140.917
CAN3	-20.289	148.672
CANA	40.111	26.414
CANB	-35.324	149.051
CANC	44.546	0.625
CAND	35.939	-120.434
CANE	43.555	7.016
CANI	33.237	-115.517
CANK	40.609	33.61
CANL	44.722	8.293
CANN	51.516	0.001
CANO	6.185	-67.482
CANR	-37.565	149.157
CANT	43.472	-3.798
CANV	46.008	12.435
CANY	60.859	-137.063
CAOC	42.29	13.484
CAOD	37.769	-120.838
CAOP	45.791	15.895
CAOR	32.933	-115.292
CAOS	33.198	-117.378
CAOV	39.496	-121.61
CAOX	34.191	-119.174
CAP1	37.714	-122.222
CAP2	-23.122	148.04
CAP3	43.113	17.703
CAP4	37.43	-121.068
CAP6	37.395	-122.15
CAPA	43.286	3.509
CAPE	33.747	-118.28
CAPF	-66.012	-60.558
CAPI	5.351	-72.428
CAPL	37.696	-121.902
CAPO	38.157	14.74
CAPR	42.257	12.177
CAPT	44.295	-0.257
CAPV	38.697	-120.824
CAR1	33.121	-117.318
CAR2	62.424	-131.428
CAR3	51.859	-4.309
CAR4	41.195	13.974
CAR6	-21.994	148.249
CAR7	-33.288	146.366
CAR8	39.253	16.211
CAR9	50.853	-113.548
CARA	33.043	-116.867
CARB	33.953	-106.736
CARC	42.378	-1.441
CARD	52.105	-0.421
CARE	38.515	-111.319
CARF	51.531	-3.107
CARG	37.597	-0.974
CARH	35.888	-120.431
CARI	11.614	92.72
CARK	38.79	-121.313
CARL	54.895	-2.938
CARM	46.868	-68.014
CARO	39.254	16.211
CARP	45.368	10.427
CARQ	47.299	-1.509
CARR	35.888	-120.431
CARS	39.145	-119.799
CART	10.391	-75.534
CARV	38.046	-1.968
CARZ	46.042	8.68
CAS0	42.544	-2.914
CAS1	-66.283	110.52
CAS2	45.387	7.709
CAS3	41.883	2.904
CAS4	33.759	-117.913
CAS5	7.989	-75.2
CAS7	32.889	-111.789
CAS8	-33.469	121.074
CAS9	44.432	10.405
CASA	37.645	-118.897
CASB	53.851	-9.287
CASC	38.693	-9.419
CASD	32.814	-117.122
CASE	33.455	-117.404
CASF	43.464	13.544
CASG	-21.18	55.828
CASI	40.833	-119.237
CASJ	33.807	-116.971
CASL	34.345	-77.875
CASM	34.018	-118.472
CASN	34.416	-119.845
CASO	43.182	-5.342
CASP	42.819	-106.384
CASR	38.441	-122.747
CASS	43.602	-83.161
CAST	39.191	-110.677
CASV	39.81	16.205
CASZ	36.959	-122.055
CAT1	33.446	-118.483
CAT2	33.312	-118.334
CAT3	33.446	-118.483
CAT4	32.113	-110.961
CAT5	9.92	-84.049
CAT6	14.463	-89.743
CAT7	43.157	-79.246
CAT8	37.694	-121.448
CATA	-28.471	-65.774
CATC	33.846	-118.356
CATE	33.514	-117.178
CATF	35.149	-119.46
CATH	46.197	-123.367
CATK	38.007	43.061
CATO	38.929	16.58
CATT	54.373	-1.716
CATU	38.73	-5.539
CAUD	50.125	3.401
CAUQ	-35.968	-72.341
CAUS	44.182	1.615
